data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
5273897;404;KEN6348;6348;"23 June 2018";2018;1;Battles;"Armed clash";"Wajir Communal Militia (Kenya)";"Pastoralists (Kenya)";4;"Wajir Communal Militia (Kenya)";"Pastoralists (Kenya)";4;44;"Eastern Africa";Kenya;Wajir;"Wajir East";Township;Wajir;1.75;40.06;1;"Daily Nation (Kenya)";National;"23 June. One dead and several injured after two groups of Wajir herders clashed over pasture land.";1;1561469151;KEN
5273898;404;KEN6349;6349;"23 June 2018";2018;1;"Violence against civilians";Attack;"Military Forces of Kenya (2013-)";;1;"Civilians (Kenya)";;7;17;"Eastern Africa";Kenya;Wajir;"Wajir East";Khorof;"Lagh Kutulo";2.1291;40.929;1;"Star (Kenya)";National;"23 June. Security officers, believed to be searching for al Shabaab remnants allegedly rounded up locals, burnt several houses and shops in Kutulo, Boji Garass, Konton and Qarsa in Tarbaj and Wajir East constituencies (approx coordinates for Qarsa and Boji). Several residents report injury.";0;1618560989;KEN
5273899;404;KEN6350;6350;"23 June 2018";2018;1;"Violence against civilians";Attack;"Military Forces of Kenya (2013-)";;1;"Civilians (Kenya)";;7;17;"Eastern Africa";Kenya;Wajir;"Wajir East";Khorof;Konton;2.0053;40.9274;1;"Star (Kenya)";National;"23 June. Security officers, believed to be searching for al Shabaab remnants allegedly rounded up locals, burnt several houses and shops in Kutulo, Boji Garass, Konton and Qarsa in Tarbaj and Wajir East constituencies (approx coordinates for Qarsa and Boji). Several residents report injury.";0;1618560989;KEN
5273900;404;KEN6351;6351;"23 June 2018";2018;1;"Violence against civilians";Attack;"Military Forces of Kenya (2013-)";;1;"Civilians (Kenya)";;7;17;"Eastern Africa";Kenya;Wajir;"Wajir East";Khorof;Qarsa;2.078;40.7483;2;"Star (Kenya)";National;"23 June. Security officers, believed to be searching for al Shabaab remnants allegedly rounded up locals, burnt several houses and shops in Kutulo, Boji Garass, Konton and Qarsa in Tarbaj and Wajir East constituencies (approx coordinates for Qarsa and Boji). Several residents report injury.";0;1618560989;KEN
5273901;404;KEN6352;6352;"23 June 2018";2018;1;"Violence against civilians";Attack;"Military Forces of Kenya (2013-)";;1;"Civilians (Kenya)";;7;17;"Eastern Africa";Kenya;Wajir;"Wajir East";Khorof;"Boji Garass";2.1014;40.9178;2;"Star (Kenya)";National;"23 June. Security officers, believed to be searching for al Shabaab remnants allegedly rounded up locals, burnt several houses and shops in Kutulo, Boji Garass, Konton and Qarsa in Tarbaj and Wajir East constituencies (approx coordinates for Qarsa and Boji). Several residents report injury.";0;1618560990;KEN
7937259;404;KEN6347;6347;"22 June 2018";2018;1;Protests;"Excessive force against protesters";"Protesters (Kenya)";"Refugees/IDPs (Kenya)";6;"Military Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Wajir;Tarbaj;Wargadud;Kotulo;2.4094;40.5948;1;"Daily Nation (Kenya)";National;"On 22 June 2018, security forces shot and killed a man who protested with other IDPs during an anti Al Shabaab arrest operation in an IDP camp at Kotulo (Tarbaj, Wajir), near the border with Somalia. [size=no report]";1;1620675925;KEN
5273893;404;KEN6343;6343;"21 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Nairobi;Kibra;Lindi;Kibera;-1.3117;36.7891;1;"Star (Kenya)";National;"21 June. Police fire tear gas at residents during a forced eviction in Kibera. The tear gas was implemented after the police experienced resistance from residents.";0;1561469151;KEN
7691299;404;KEN6344;6344;"21 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;"Homa Bay";Suba;"Gwassi North";Kitawa;-0.6823;34.052;1;"Star (Kenya)";National;"21 June. At least one injury and 17 houses destroyed after claims of witchcraft in Mwikongo, Kisaku and Kitawa villages in Kisaku sub-location. Police later made 7 arrests.";0;1618560989;KEN
7691313;404;KEN6346;6346;"21 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;"Homa Bay";Suba;"Gwassi South";Magunga;-0.6888;34.1505;2;"Star (Kenya)";National;"21 June. At least one injury and 17 houses destroyed after claims of witchcraft in Mwikongo, Kisaku and Kitawa villages in Kisaku sub-location. Police later made 7 arrests.";0;1618560989;KEN
7691347;404;KEN6342;6342;"21 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Health Workers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Machakos;Machakos;Township;Machakos;-1.5167;37.2667;1;"Star (Kenya)";National;"21 June. Machakos Level Five Hospital workers demonstrate in Machakos town against a poor working environment.";0;1618560989;KEN
7691383;404;KEN6345;6345;"21 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;"Homa Bay";Suba;"Gwassi North";Nyandiwa;-0.7226;34.0591;2;"Star (Kenya)";National;"21 June. At least one injury and 17 houses destroyed after claims of witchcraft in Mwikongo, Kisaku and Kitawa villages in Kisaku sub-location. Police later made 7 arrests.";0;1618560989;KEN
6229406;404;KEN6341;6341;"17 June 2018";2018;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Police Forces of Kenya (2013-) General Service Unit";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Wajir;Tarbaj;Tarbaj;Tarbaj;2.216;40.12;1;"Somali Memo; Daily Nation (Kenya)";National-Regional;"17 June. An al Shabaab IED detonated in Tarbaj, killing 8 GSU police officers. Al Shabaab claims 15 fatalities. Following the attack al Shabaab took the officer's weapons and fled.";8;1572403608;KEN
4630158;404;KEN6340;6340;"14 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Railways;Kisumu;-0.1;34.75;1;"Daily Nation (Kenya)";National;"14 June. Residents of Kisumu attack and kill a man they suspected of murder.";1;1618560988;KEN
5273891;404;KEN6338;6338;"12 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"12 June. Workers protest at Nairobi city hall over an unfavourable pension bill.";0;1561469151;KEN
7275546;404;KEN6339;6339;"12 June 2018";2018;2;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Railways;Kisumu;-0.1;34.75;3;"Daily Nation (Kenya)";National;"11 or 12 June. Protests occurred in 'western Kenya' (likely around the Lake Victoria area) after three Kenyan security officials are arrested in Ugandan waters on 11 June.";0;1618560988;KEN
7278411;404;KEN6337;6337;"11 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"11 June. Protesters, 'wanting justice to prevent similar incidents' protest in the central business district following an alleged case of sexual assault at a girl's school in Nairobi.";0;1604354653;KEN
4631588;404;KEN6336;6336;"09 June 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;"Homa Bay";"Homa Bay Town";"Homa Bay Central";"Homa Bay";-0.5273;34.4571;1;"Kenya Standard";National;"09 June. Employees of a waste disposal service dump garbage along a Homa Bay road in protest of non-payment of salaries.";0;1618560988;KEN
7687740;404;KEN6333;6333;"07 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kiambu;Ruiru;Gitothua;"Tatu City";-1.1574;36.9018;1;"Daily Nation (Kenya)";National;"07 June. Residents of Githunguri, Kiambu County protest in Tatu City over rights to claimed land.";0;1618560988;KEN
5273889;404;KEN6331;6331;"06 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;VOA;International;"06 June. Environmental groups protest in Nairobi over the construction of a Chinese power plant in Lamu.";0;1561469151;KEN
5740337;404;KEN6330;6330;"06 June 2018";2018;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Dadaab;Liboi;Liboi;0.3534;40.8723;1;AFP;International;"06 June. Five Kenyan paramilitary police were killed when their vehicle struck a homemade landmine in Liboi. Al Shabaab suspected as perpetrators. Al Shabaab claims they have killed 25 Kenyan soldiers. The attack began with an IED blast, which killed 22. Three others were shot by the attackers.";5;1567462122;KEN
5273887;404;KEN6329;6329;"05 June 2018";2018;1;Protests;"Protest with intervention";"Protesters (Kenya)";;6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"05 June. Police use tear gas on protesters who were demonstrating against the destruction of illegal structures in the area of the Moi Girl's School.";0;1561469151;KEN
4632816;404;KEN6327;6327;"04 June 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Kisii;"Nyaribari Chache";"Kisii Central";Kisii;-0.6833;34.7667;1;"Daily Nation (Kenya)";National;"04 June. Residents of Nyabigege in South Mugirango, Kisii County, protested over a recent spate of murders in the area. The protesters lit bonfires on Kisii-Migori highway paralysing traffic for several hours.";0;1552576678;KEN
5729026;404;KEN6328;6328;"04 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Students (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;1;"Daily Nation (Kenya)";National;"04 June. Students of an Isiolo school protest the transfer of a teacher.";0;1618560988;KEN
5199270;404;KEN6326;6326;"03 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Students (Kenya); Women (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Muranga;Kiharu;Township;Muranga;-0.7166;37.15;1;"Daily Nation (Kenya)";National;"03 June. Students at a girl's boarding school in Muranga protest for unknown reasons.";0;1618560988;KEN
4633658;404;KEN6325;6325;"31 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nyandarua;Olkalou;Kaimbaga;"Ol Kalou";-0.2709;36.3792;1;"Kenya Standard";National;"31 May. Parents of students protest against a case of sexual abuse at their Ol Kalou school.";0;1618560988;KEN
5273886;404;KEN6323;6323;"31 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;AP;International;"31 May. Hundreds protest in Nairobi over alleged government corruption.";0;1561469151;KEN
7688719;404;KEN6324;6324;"31 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nakuru;"Nakuru North";Kabatini;Nakuru;-0.2441;36.142;1;"Kenya Standard";National;"31 May. Nakuru residents protest against alleged corruption cases in the government along the streets of Nakuru town.";0;1618560988;KEN
4635126;404;KEN6322;6322;"26 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Labour Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kilifi;"Kilifi North";Watamu;Watamu;-3.3543;40.0209;1;"Daily Nation (Kenya)";National;"26 May. More than 350 traders in Watamu burnt down three villas worth millions of shillings in retaliation to demolition of their kiosks.";0;1618560987;KEN
5273885;404;KEN6320;6320;"26 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kirinyaga;"Kirinyaga South";Nyangati;Kutus;-0.5753;37.3269;2;"Star (Kenya)";National;"26 May. Residents of Ndia Constituency, Kirinyaga West Sub County, Kirinyaga County, held protests over bad roads in the area, specifically the Gacharu-Kiandai-Kianjang'a road.";0;1618560987;KEN
4635323;404;KEN6319;6319;"25 May 2018";2018;1;Protests;"Protest with intervention";"Protesters (Kenya)";;6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Lamu;"Lamu West";Mkomami;Lamu;-2.2717;40.902;1;"Daily Nation (Kenya)";National;"25 May. Two members of an environmental group are arrested by an 'unlawful protest' in Lamu.";0;1618560987;KEN
7687799;404;KEN6321;6321;"25 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nakuru;"Nakuru North";Kabatini;Nakuru;-0.2441;36.142;1;"Daily Nation (Kenya)";National;"25 May. Victims of a collapsed dam protest in Nakuru.";0;1618560987;KEN
4635614;404;KEN6318;6318;"24 May 2018";2018;1;"Strategic developments";"Looting/property destruction";"Al Shabaab";;2;;;0;20;"Eastern Africa";Kenya;Mandera;"Mandera East";Township;Mandera;3.9357;41.8542;1;"Daily Nation (Kenya)";National;"Looting: 24 May. Al Shabaab invaded Mandera, looted shops and lectured in a mosque for several hours before leaving.";0;1552576681;KEN
4636193;404;KEN6317;6317;"21 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Nakuru;Naivasha;"Lake View";Naivasha;-0.7202;36.4285;1;"Kenya Standard";National;"21 May. Two suspected criminals are lynched in Naivasha by a vigilante group.";2;1552576682;KEN
4636316;404;KEN6316;6316;"21 May 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Mandera;"Mandera East";Township;Mandera;3.9357;41.8542;1;"Daily Nation (Kenya)";National;"21 May. Quarry workers in Mandera took to streets to protest against government closure of stone mines.";0;1552576682;KEN
5273883;404;KEN6314;6314;"21 May 2018";2018;1;Battles;"Armed clash";"Unidentified Communal Militia (Kenya)";;4;"Unidentified Communal Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Isiolo;Isiolo;"Ngare Mara";Ngeramara;0.5965;37.623;1;"Daily Nation (Kenya)";National;"21 May. Two people are feared dead and four missing after two rival pastoralist communities clashed in Isiolo County. Fighting occurred in in Lotik, Loruko, Attan, Alamach, Emegen and Ngaremara. The identities of the perpetrators is not known.";1;1618560987;KEN
5273884;404;KEN6315;6315;"21 May 2018";2018;1;Battles;"Armed clash";"Unidentified Communal Militia (Kenya)";;4;"Unidentified Communal Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;2;"Daily Nation (Kenya)";National;"21 May. Two people are feared dead and four missing after two rival pastoralist communities clashed in Isiolo County. Fighting occurred in in Lotik, Loruko, Attan, Alamach, Emegen and Ngaremara. The identities of the perpetrators is not known.";1;1618560987;KEN
7278395;404;KEN6313;6313;"21 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Rioters (Kenya)";"Students (Kenya)";5;55;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;1;"Star (Kenya)";National;"21 May. Two groups of students of an Isiolo boys school clash for three days over 'a choice of music.' The school was heavily damaged due to the unrest.";0;1618560987;KEN
5202876;404;KEN6334;6334;"20 May 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";"Women (Kenya)";7;17;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Kenya Standard";National;"20 May. Two police officers shoot and kill a woman in City Park, Nairobi. The reason for the attack is not known. The pair of police officers were later formally charged with murder.";1;1559160529;KEN
5273879;404;KEN6310;6310;"20 May 2018";2018;1;"Strategic developments";Arrests;"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"Arrests: 20 May. An al Shabaab facilitor known as Francis Macharia Karishu is arrested in Nairobi.";0;1561469151;KEN
7278439;404;KEN6311;6311;"20 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Rioters (Kenya)";"Students (Kenya)";5;55;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;1;"Star (Kenya)";National;"20 May. Two groups of students of an Isiolo boys school clash for three days over 'a choice of music.' The school was heavily damaged due to the unrest.";0;1618560986;KEN
7691271;404;KEN6312;6312;"20 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Nyandarua;Kinangop;Njabani;Kinangop;-0.7308;36.6591;1;"Star (Kenya)";National;"20 May. Three suspected thieves were burnt to death in Kinangop.";3;1618560987;KEN
5273877;404;KEN6308;6308;"19 May 2018";2018;1;Protests;"Protest with intervention";"Protesters (Kenya)";;6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Daily Nation (Kenya)";National;"19 May. Police dispersed a group of youth who had gathered to hold a demonstration in Nairobi in support of a Sudanese girl who was sentenced to death for killing her husband.";0;1561469151;KEN
7278435;404;KEN6309;6309;"19 May 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Rioters (Kenya)";"Students (Kenya)";5;55;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;1;"Star (Kenya)";National;"19 May. Two groups of students of an Isiolo boys school clash for three days over 'a choice of music.' The school was heavily damaged due to the unrest.";0;1618560986;KEN
